2011,10,22,사랑법,SG 워너비,사랑법,발라드,2011.09.15,4154,"['사랑', '일', '때', '이름', '마음']"
2011,10,23,나란 놈은 답은 너다 ,리쌍,AsuRa BalBalTa,랩/힙합,2011.08.25,41157,"['말', '사랑', '답', '남자', '옆']"
2011,10,24,Airbag ,Tablo,"열꽃, Part 1",랩/힙합,2011.10.21,29684,"['기사', '아저씨', 'need', 'airbag', '사람']"
2011,10,25,Get Out,JYJ,Get Out,댄스,2011.09.08,6378,"['바이바이', '말', 'don', 'damn', 'need']"
2011,10,26,그대이길 바래요 ,지아,그대이길 바래요,발라드,2011.09.09,8750,"['사랑', '말', '가슴속', '사람', '이별']"
2011,10,27,Poker Face ,투개월,슈퍼스타K 3 Top11 Part 2,댄스,2011.10.10,3109,"['oh', 'll', 'love', 'em', 'poker']"
2011,10,28,놈들이 온다,휘성 (Realslow),놈들이 온다,"발라드, R&B/Soul",2011.10.10,5099,"['LOVE', '기억', '시절', '별이', '눈물']"
2011,10,29,사랑은 Move,시크릿,Moving In Secret,댄스,2011.10.18,10890,"['Move', '사랑', '게', '조심', '긴장']"
2011,10,30,끝사랑,김범수,Solista Part.2,발라드,2011.06.16,121595,"['사랑', '영원', '끝', '첫사랑', '대만']"
2011,10,31,Roly-Poly,티아라,존트라볼타 워너비,댄스,2011.06.29,37604,"['Ah', 'Roly', 'Poly', 'Tonight', '눈']"
2011,10,32,샹하이 로맨스 ,오렌지 캬라멜,샹하이 로맨스 (上海之戀),댄스,2011.10.13,16618,"['샤샤', '샤', 'Baby', '건너', '러브']"
2011,10,33,Good-bye Baby,미쓰에이,A Class,댄스,2011.07.18,20429,"['bye', 'good', '때', '수지', 'baby']"
2011,10,34,뭐 이런 게 다 있어,알리 (ALi),뭐 이런 게 다 있어,발라드,2011.09.29,4268,"['사랑', '때', '날', '의무', '게']"
2011,10,35,가슴으로 운다 ,디셈버,Love Harmony,발라드,2011.08.11,27043,"['사람', '사랑', '날', '말', '모습']"
2011,10,36,사랑과 우정 사이 ,김경호,[나는 가수다] 경연10-1. 듀엣곡 부르기,발라드,2011.10.09,18982,"['이제', '세상', '자신', '우정', '사랑']"
2011,10,37,Mr. Simple,SUPER JUNIOR (슈퍼주니어),Mr. Simple The 5th Album,댄스,2011.08.02,14962,"['Simple', '날', '걱정', '때', 'Alright']"
2011,10,38,어제보다 슬픈 오늘,김건모,自敍傳 (자서전) & Best,발라드,2011.09.27,46550,"['어제', '거울', '속', '슬픔', '모습']"
2011,10,39,내가 제일 잘 나가,2NE1,내가 제일 잘 나가 (Digital Single),댄스,2011.06.24,30204,"['hot', 'Tatatatata', 'Bam', '날', '몸']"
2011,10,40,Who Am I ,UV,Who Am I,발라드,2011.09.20,3052,"['friend', 'Hey', 'boy', 'girl', '뚜']"
2011,10,41,살다가 한번쯤,포맨,The Artist,발라드,2011.06.07,43489,"['한번', '건강', '행복', '한번쯤']"
2011,10,42,아는 오빠,클로버,아는 오빠,랩/힙합,2011.09.29,3338,"['stand', 'everybody', '춤', '죄', '상처']"
2011,10,43,In Heaven ,JYJ,IN HEAVEN,발라드,2011.09.15,12047,"['속', '거짓말', '사랑', '눈물', '기억']"
2011,10,44,내꺼하자,인피니트,Over The Top,댄스,2011.07.21,51222,"['날', '사랑', 'hear', '상처', '걱정']"
2011,10,45,짠해 ,사이먼 도미닉,Simon Dominic Presents SNL LEAGUE BEGINS,랩/힙합,2011.10.07,36853,"['oh', '기분', '말', '한잔', '침']"
2011,10,46,바람났어 ,GG (박명수 & G-Dragon),무한도전 서해안 고속도로 가요제,댄스,2011.07.02,24392,"['바람', 'swag', 'tonight', 'party', 'night']"
2011,10,47,Hate You,2NE1,2NE1 2nd Mini Album,댄스,2011.07.28,10560,"['속', '세상', '남자', 'eheheheheh', 'fine']"
2011,10,48,비가 오는 날엔,비스트,비가 오는 날엔,발라드,2011.05.12,120609,"['날', '비', '반복', '기억', '밤']"
2011,10,49,미인,울랄라세션,슈퍼스타K 3 Top11 Part 3,댄스,2011.10.17,5655,"['모습', '사랑']"
2011,10,50,Brown City,투개월,슈퍼스타K 3 Top11 Part 3,발라드,2011.10.17,8176,"['사람', '불빛', '위', '아래', '장']"
2011,10,51,나쁘다 ,Tablo,"열꽃, Part 1",랩/힙합,2011.10.21,16042,"['사랑', 'love', '정', '마음', '숨']"
2011,10,52,오 나의 여신님,성시경,처음,발라드,2011.09.15,10743,"['오', '사랑', '여신', '아래', '햇살']"
2011,10,53,안아줘요,10CM,안아줘요,"인디음악, 록/메탈",2011.08.16,27692,['날']
2011,10,54,눈물나,정엽,Part I  Me,발라드,2011.10.11,1050,"['그때', '눈물', '숨', '곳']"
2011,10,55,정류장,버스커 버스커,슈퍼스타K 3 Top11 Part 3,발라드,2011.10.17,70970,"['앞', '정류장', '오', '말', '바람']"
2011,10,56,"너, 한눈 팔지마!",걸스데이,Girls Day Party #4,댄스,2011.09.02,4270,"['한눈', '한번', '때', '곁', 'love']"
2011,10,57,못찾겠다 꾀꼬리 ,김경호,[나는 가수다] 경연9-2. 조용필 스페셜,록/메탈,2011.10.02,1639,"['꾀꼬리', '술래', '때', '날', '꿈']"
2011,10,58,Bubble Pop!,현아,Bubble Pop!,댄스,2011.07.05,28909,"['Bubble', 'hey', 'pop', '맘', '거품']"
2011,10,59,아파,김보경 (NEON),GroWing,록/메탈,2011.09.21,3910,"['심장', '바위', '사람', '사랑', '기억']"
2011,10,60,압구정 날라리,처진 달팽이 (유재석 & 이적),무한도전 서해안 고속도로 가요제,댄스,2011.07.02,17976,"['날라리', '돈', '압구정', '때', '셔츠']"
2011,10,61,블링블링 ,달샤벳,Bling Bling,댄스,2011.08.11,2460,"['Hey', 'Disco', 'Uh', 'boy', 'ma']"
2011,10,62,사랑이라 쓰고 아픔이라 부른다,이영현,박근태 Black Label 3,발라드,2011.10.13,1906,"['눈물', 'oh', 'baby', '사랑', '앞']"
2011,10,63,A-CHA,SUPER JUNIOR (슈퍼주니어),Mr. Simple The 5th Album Repackage,댄스,2011.09.19,4957,"['맘', '때', '말', '숨', '오']"
2011,10,64,Livin'La Vida Loca ,버스커 버스커,슈퍼스타K 3 Top11 Part 2,록/메탈,2011.10.10,3665,"['ll', 'life', 'crazy', 'brain', 'bullet']"
2011,10,65,Goodbye Valentine,메이비 (Maybee),Goodbye Valentine,댄스,2011.09.22,2241,"['사랑', '매일', 'ME', '축제', '콜라']"
2011,10,66,그 입술을 막아본다,에이트,8eight,발라드,2011.06.21,16899,"['말', 'don', 'Don', '이별', '직감']"
2011,10,67,툭하면 ,브레이브걸스,Back To Da Future,댄스,2011.07.29,8878,"['말', 'alright', 'cry', 'won', 'girl']"
2011,10,68,Fiction,비스트,Fiction And Fact,댄스,2011.05.17,62637,"['Fiction', '속', '사랑', '가슴', '오늘']"
2011,10,69,내 여자 손대지마 ,보이프렌드,내 여자 손대지마,댄스,2011.10.06,7273,"['Ha', '대지', '손', '여자', 're']"
2011,10,70,새들처럼,FTISLAND (FT아일랜드),MEMORY IN FTISLAND,록/메탈,2011.10.10,13030,"['하늘', '위', '아래', '파란', '끝']"
2011,10,71,다음 사람에게는,먼데이 키즈 (Monday Kiz),Nostalgia Part 3-2,발라드,2011.10.05,3181,"['다음', '사랑', '행복', '사람', '때']"
2011,10,72,체념 ,윤민수(바이브),[나는 가수다] 경연10-1. 듀엣곡 부르기,R&B/Soul,2011.10.09,4631,"['행복', '생각', '날', '조금', '안']"
2011,10,73,Lucky Guy,김현중,Lucky,댄스,2011.10.11,1098,"['High', 'Body', 'Fly', 'eh', '아침']"
2011,10,74,CHU! POP! CHU!,린,나는 작사가다 Season 02 CHU! POP! CHU!,댄스,2011.09.22,5874,"['팝', 'love', 'baby', 'yeah', 'chu']"
2011,10,75,그리워 그리워,노을,그리움,발라드,2011.10.26,70750,"['안', '눈물']"
2011,10,76,네가 불던 날,성시경,처음,발라드,2011.09.15,5797,"['사람', '날', '순간', '마음', '곳']"
2011,10,77,별빛달빛,시크릿,별빛달빛,댄스,2011.06.01,25855,"['별빛', '사랑', '샤라', '라라', '처음']"
2011,10,78,NEVERLAND,유키스,NEVERLAND,댄스,2011.09.01,3571,"['da', 'stay', 'young', 'Fly', '상상']"
2011,10,79,Desperado ,이정아,슈퍼스타K 3 Top11 Part 2,발라드,2011.10.10,4531,"['oh', 'freedom', 'hard', 'love', 'somebody']"
2011,10,80,우리 참 좋았는데 ,성시경,처음,발라드,2011.09.15,18570,"['체온', '날', '행복', '이제', '밤']"
2011,10,81,물레방아 인생 ,바비 킴,[나는 가수다] 경연10-1. 듀엣곡 부르기,댄스,2011.10.09,606,"['Move', '오', '승패', '이슬', '밤']"
2011,10,82,안만나,간미연,Obsession,댄스,2011.09.29,575,"['여자', '사랑', 'Mind', '난', '진짜']"
2011,10,83,가을이 오네요,김지수,가을이 오네요,발라드,2011.09.30,2510,"['사람', '매일', '가을', '생각', '안되나요']"
2011,10,84,Grand Final ,리쌍,Grand Final,랩/힙합,2011.07.28,4544,"['노', '몸', '힘', '무한', '도전']"
2011,10,85,너를 처음 만난 그때,먼데이 키즈 (Monday Kiz),Nostalgia Part.3,발라드,2011.09.08,2457,"['그때', '갈수', '다', '이상', '이제']"
2011,10,86,이별 참 나답다 ,김장훈,이별 참 나답다,댄스,2011.09.27,741,"['simple', 'brake', '사람', '목숨', '고민']"
2011,10,87,Marry Me,성훈 (브라운 아이드 소울),Lyrics Within My Story,발라드,2011.09.22,2108,"['사랑', 'everything', 'marry', '말', '맘']"
2011,10,88,Serenade ,리쌍,AsuRa BalBalTa,랩/힙합,2011.08.25,3234,"['밤', '세레나데', '사랑', 'Yeah', 'Uh']"
2011,10,89,Hands Up,2PM,Hands Up,댄스,2011.06.20,14111,"['put', '일', '말', '밤', '음악']"
2011,10,90,향수 뿌리지마,틴탑,Roman,댄스,2011.07.26,15305,"['누나', '말', '손', '반짝이', '어깨']"
2011,10,91,MR.TAXI ,소녀시대 (GIRLS' GENERATION),The Boys The 3rd Album,댄스,2011.10.19,12880,"['bye', 'Taxi', 'Good', '세상', '끝']"
2011,10,92,모나리자 ,엠블랙,모나리자,댄스,2011.07.12,8032,"['everybody', '말', '사랑', '모나리자', 'Baby']"
2011,10,93,나는 나비,김도현,슈퍼스타K 3 Top11 Part 1,록/메탈,2011.10.03,1329,"['꽃', '날', '세상', '나비', '피해']"
2011,10,94,Desperado ,임재범,바람에 실려 프로젝트 Part.3,록/메탈,2011.10.16,8364,"['hard', 'freedom', 'Desperado', 'queen', 'Don']"
2011,10,95,바본가봐 Part.2 ,JJ,This Is Me,발라드,2011.10.17,621,"['오늘', '곁', '하루', '바보', '가슴']"
2011,10,96,골목길 ,바비 킴,[나는 가수다] 경연9-1. 가수들이 부르고 싶은 노래,R&B/Soul,2011.09.18,518,"['때', '골목길', '후회', '뒤', '한마디']"
2011,10,97,사랑은 은하수 다방에서,10CM,1.0,"인디음악, 포크/블루스",2011.02.10,73699,"['대박', '이태원', '은하수', '다방', '문']"
2011,10,98,Hot Summer,f(x),Hot Summer f(x) 1st Album Repackage,댄스,2011.06.14,33575,"['Hot', '투명', '하늘', '작', '와']"
2011,10,99,페이지원,옥주현,페이지원,발라드,2011.09.20,7756,"['심장', '소리', '시작', '전', '안']"
2011,10,100,편지,이정아,슈퍼스타K 3 Top11 Part 1,발라드,2011.10.03,3382,"['오', '소', '말', '동안', '사랑']"
2011,11,1,서쪽 하늘,울랄라세션,슈퍼스타K 3 Top11 Part 5,발라드,2011.10.31,61482,"['날', '비', '오', '하늘', '사랑']"
2011,11,2,그리워 그리워,노을,그리움,발라드,2011.10.26,70751,"['안', '눈물']"
2011,11,3,Be My Baby,원더걸스,Wonder World,댄스,2011.11.07,36731,"['말', '날', '앞', '사랑', '마지막']"
2011,11,4,막걸리나,버스커 버스커,슈퍼스타K 3 Top11 Part 5,록/메탈,2011.10.31,20492,"['막걸리', '오', 'magic', 'Ivory', '사랑']"
2011,11,5,The Boys,소녀시대 (GIRLS' GENERATION),The Boys The 3rd Album,댄스,2011.10.19,24534,"['겁', 'high', '세상', 'generation', 'feel']"
2011,11,6,그 남자 그 여자,포맨,그 남자 그 여자,발라드,2011.11.01,25466,"['술', '오늘', '생각', '헛소리', '혼자']"
2011,11,7,죽고 싶단 말 밖에,허각,죽고 싶단 말 밖에,발라드,2011.11.08,23144,"['삶', '말', '사랑']"
2011,11,8,친구잖아,이승기,Tonight,발라드,2011.10.27,12088,"['말', '친구', '핑계', '사랑', '가슴']"
2011,11,9,사랑은 Move,시크릿,Moving In Secret,댄스,2011.10.18,10890,"['Move', '사랑', '게', '조심', '긴장']"
2011,11,10,클렌징크림,브라운아이드걸스,클렌징크림,발라드,2011.11.04,18911,"['honey', 'bye', '언니', '부탁', '이제']"
2011,11,11,동경소녀,버스커 버스커,슈퍼스타K 3 Top11 Part 1,록/메탈,2011.10.03,43102,"['love', '지금']"
2011,11,12,Get It In ,윤미래,Get It In (The Creators Project),랩/힙합,2011.10.27,10789,"['곳', 'mine', 'place', '뉴스', '사진']"
2011,11,13,Cry Cry,티아라,Black Eyes,댄스,2011.11.11,24093,"['Uh', 'Ah', 'Cry', 'Break', 'boy']"
2011,11,14,연애시대 ,이승기,연애시대,발라드,2011.10.14,22844,"['남자', 'love', '이상', '말', '솔로']"
2011,11,15,Hello,허각,LIKE 1st MINI ALBUM First Story,발라드,2011.09.16,94230,"['사랑', '날', '사람', '그때', '힘']"
2011,11,16,Tomorrow ,Tablo,"열꽃, Part 2",랩/힙합,2011.11.01,24117,"['시간', '게', '사랑', '순간', '마지막']"
2011,11,17,나쁘다 ,Tablo,"열꽃, Part 1",랩/힙합,2011.10.21,16042,"['사랑', 'love', '정', '마음', '숨']"
2011,11,18,정류장,버스커 버스커,슈퍼스타K 3 Top11 Part 3,발라드,2011.10.17,70970,"['앞', '정류장', '오', '말', '바람']"
2011,11,19,달의 몰락,울랄라세션,슈퍼스타K 3 Top11 Part 1,록/메탈,2011.10.03,12372,"['달', '지네', '사랑', '몰락', '때']"
2011,11,20,Swing Baby,울랄라세션,슈퍼스타K 3 Top11 Part 6,댄스,2011.11.07,6962,"['오', '싱', 'bring', 'baby', 'love']"
2011,11,21,여우야,투개월,슈퍼스타K 3 Top11 Part 1,발라드,2011.10.03,21949,"['빗속', '밤', '걸', '사랑', '사람']"
2011,11,22,Hot Place ,씨스타,Hot Place,댄스,2011.10.31,2197,"['si', 'Everybody', '난', 'Hot', 'hot']"
2011,11,23,Open Arms ,울랄라세션,슈퍼스타K 3 Top11 Part 2,발라드,2011.10.10,8025,[]
2011,11,24,샹하이 로맨스 ,오렌지 캬라멜,샹하이 로맨스 (上海之戀),댄스,2011.10.13,16618,"['샤샤', '샤', 'Baby', '건너', '러브']"
2011,11,25,Sixth Sense,브라운아이드걸스,Sixth Sense,댄스,2011.09.23,28680,"['Pop', 'love', '뮤직', '숨', '소리']"
2011,11,26,고장난 열차 ,먼데이 키즈 (Monday Kiz),단선율 (單旋律),발라드,2011.11.02,1604,"['날', '가슴', '사람', '사랑', '직진']"
2011,11,27,안녕이라고 말하지마,다비치,Love Delight,발라드,2011.08.29,73510,"['말', '안녕', '사랑', '순간', '가슴']"
2011,11,28,Airbag ,Tablo,"열꽃, Part 1",랩/힙합,2011.10.21,29684,"['기사', '아저씨', 'need', 'airbag', '사람']"
2011,11,29,서울사람들,버스커 버스커,서울사람들,록/메탈,2011.11.17,19228,"['밤', 'tonight', '사람', '서울', '아저씨']"
2011,11,30,미인,울랄라세션,슈퍼스타K 3 Top11 Part 3,댄스,2011.10.17,5655,"['모습', '사랑']"
2011,11,31,Brown City,투개월,슈퍼스타K 3 Top11 Part 3,발라드,2011.10.17,8177,"['사람', '불빛', '위', '아래', '장']"
2011,11,32,"Me, in",원더걸스,Wonder World,댄스,2011.11.07,5080,"['wan', 'Boy', 'don', 'beautiful', 'baby']"
2011,11,33,MR.TAXI ,소녀시대 (GIRLS' GENERATION),The Boys The 3rd Album,댄스,2011.10.19,12880,"['bye', 'Taxi', 'Good', '세상', '끝']"
2011,11,34,사랑 사랑아,다비치,Love Delight,발라드,2011.08.29,13684,"['눈물', '사랑', '상처', '기억', '생각']"
2011,11,35,내사랑 내곁에 ,김연우,[나는 가수다] 호주 특별 공연,발라드,2011.10.30,4521,"['날', '때', '혼자', '세상', '대만']"
2011,11,36,그댄 달라요,버스커 버스커,슈퍼스타K 3 Top11 Part 6,발라드,2011.11.07,23098,"['날', '시간', '감동', '기대', '걸음']"
2011,11,37,어쩌다 마주친 그대,버스커 버스커,슈퍼스타K 3 Top11 Part 4,발라드,2011.10.24,12419,"['말', '오', '바보', '전해', '자신']"
2011,11,38,내가 이렇지 ,지아,Avancer,발라드,2011.09.30,15676,"['힘', '손', '비바람', '점', '아이']"
2011,11,39,Poker Face ,투개월,슈퍼스타K 3 Top11 Part 2,댄스,2011.10.10,3109,"['oh', 'll', 'love', 'em', 'poker']"
2011,11,40,사랑과 우정 사이 ,김경호,[나는 가수다] 경연10-1. 듀엣곡 부르기,발라드,2011.10.09,18982,"['이제', '세상', '자신', '우정', '사랑']"
2011,11,41,G.N.O.,원더걸스,Wonder World,댄스,2011.11.07,8238,"['dance', '남자', 'tonight', '집', 'gon']"
2011,11,42,Girls Girls,원더걸스,Wonder World,발라드,2011.11.07,18976,"['girl', '길', '말', '마음', 'yeah']"
2011,11,43,Replay,김동률,kimdongrYULE,발라드,2011.11.15,52333,"['손', '결국', '기억', '사랑']"
2011,11,44,TV를 껐네... ,리쌍,AsuRa BalBalTa,"발라드, 랩/힙합",2011.08.25,59151,[]
2011,11,45,So Cool ,씨스타,So Cool,댄스,2011.08.09,31902,"['cool', 'Cool', 'Party', 'rock', 'Time']"
2011,11,46,파라다이스 ,인피니트,Paradise (정규 1집 스페셜 리패키지),댄스,2011.09.26,42117,"['숨', '오', '밤', '밖', '테']"
2011,11,47,니 생각,투개월,슈퍼스타K 3 Top11 Part 5,발라드,2011.10.31,6965,"['생각', '준비', '가슴', '라', '하루']"
2011,11,48,놈들이 온다,휘성 (Realslow),놈들이 온다,"발라드, R&B/Soul",2011.10.10,5100,"['LOVE', '기억', '시절', '별이', '눈물']"
2011,11,49,짠해 ,사이먼 도미닉,Simon Dominic Presents SNL LEAGUE BEGINS,랩/힙합,2011.10.07,36854,"['oh', '기분', '말', '한잔', '침']"
2011,11,50,STEP,카라,KARA 3rd Album STEP,댄스,2011.09.06,31872,"['step', '오', '갈래', 'bebe', 'baby']"
2011,11,51,Romantico,투개월,슈퍼스타K 3 Top11 Part 6,발라드,2011.11.07,14608,"['마음', '달빛', '곁', '노래', '몸짓']"
2011,11,52,좋아보여 ,버벌진트,Go Easy,랩/힙합,2011.08.31,68140,"['sayin', '소리', '경적', 'light', 'green']"
2011,11,53,I Believe,버스커 버스커,슈퍼스타K 3 Top11 Part 7,발라드,2011.11.14,12726,"['세상', '이제', '날', '약속', '안']"
2011,11,54,Girl Friend,박재범,Girl Friend,R&B/Soul,2011.11.03,5435,"['girl', 'need', '예전', 'baby', '여자']"
2011,11,55,해뜰때까지만 ,다이나믹 듀오,Dynamicduo 6th Digilog 12,랩/힙합,2011.11.18,5441,"['baby', '때', '뜰', '해', '얘기']"
2011,11,56,회상 ,리쌍,AsuRa BalBalTa,랩/힙합,2011.08.25,50386,"['반복', '글', '때', '노래', '가난']"
2011,11,57,끝사랑,김범수,Solista Part.2,발라드,2011.06.16,121597,"['사랑', '영원', '끝', '첫사랑', '대만']"
2011,11,58,난 좋아,성시경,처음,발라드,2011.09.15,22878,"['기억', '원망', '이유']"
2011,11,59,난 행복해 ,거미,[나는 가수다] 경연11-1,발라드,2011.11.06,2407,"['사랑', '기억', '여자', '다음번', '사람']"
2011,11,60,안부,프리스타일,Say Hello To Goodbye,랩/힙합,2011.10.25,4508,"['요즘', '눈치', '연락', '생각', '친구']"
2011,11,61,그댄 정말 모를거예요,제이세라,Tears Of Crystal,발라드,2011.11.10,8044,"['사랑', '생각', '하루', '사람', '안']"
2011,11,62,Lonely,크리스티나,슈퍼스타K 3 Top11 Part 4,발라드,2011.10.24,781,"['sorry', '용서', '부족', '날', 'don']"
2011,11,63,새들처럼,FTISLAND (FT아일랜드),MEMORY IN FTISLAND,록/메탈,2011.10.10,13030,"['하늘', '위', '아래', '파란', '끝']"
2011,11,64,Roly-Poly,티아라,존트라볼타 워너비,댄스,2011.06.29,37605,"['Ah', 'Roly', 'Poly', 'Tonight', '눈']"
2011,11,65,뭐 이런 게 다 있어,알리 (ALi),뭐 이런 게 다 있어,발라드,2011.09.29,4268,"['사랑', '때', '날', '의무', '게']"
2011,11,66,Act Cool ,원더걸스,Wonder World,댄스,2011.11.07,4081,"['act', 'cool', 'English', 'rap', '한국말']"
2011,11,67,나쁜 남자,울랄라세션,슈퍼스타K 3 Top11 Part 4,발라드,2011.10.24,831,"['sorry', 'Baby', '하루', '남자', 'boy']"
2011,11,68,웃기셔,서인영,Brand New ELLY,댄스,2011.11.16,421,"['goodbye', 'Say', '끝', '이제', '둘이']"
2011,11,69,Stop!,원더걸스,Wonder World,댄스,2011.11.07,3741,"['말', '순간', '이상', '남자', '날']"
2011,11,70,달팽이,투개월,슈퍼스타K 3 Top11 Part 4,발라드,2011.10.24,3757,"['속', '기억', '소리', '파도', '끝']"
2011,11,71,사랑에 빠지고 싶다,김조한,사랑에 빠지고 싶다,발라드,2011.11.10,69537,"['행복', '순간', '고독', '눈물', '인생']"
2011,11,72,나란 놈은 답은 너다 ,리쌍,AsuRa BalBalTa,랩/힙합,2011.08.25,41158,"['말', '사랑', '답', '남자', '옆']"
2011,11,73,UGLY,2NE1,2NE1 2nd Mini Album,댄스,2011.07.28,46561,"['날', 'face', 'lie', 'Don', '거짓말']"
2011,11,74,Sweet Dreams,원더걸스,Wonder World,댄스,2011.11.07,2080,"['sweet', 'honey', 'dream', 're', '상상']"
2011,11,75,아는 오빠,클로버,아는 오빠,랩/힙합,2011.09.29,3338,"['stand', 'everybody', '춤', '죄', '상처']"
2011,11,76,Ma Boy 2 ,일렉트로보이즈,Rebirth,랩/힙합,2011.11.17,20454,"['Ma', 'girl', '때', 'boy', 'Gim']"
2011,11,77,그저 너 하나,서영은,그...,발라드,2011.10.25,599,"['거짓말', 'cause', '혼자', '끝', 'want']"
2011,11,78,우울한 편지,버벌진트,우울한 편지,발라드,2011.11.02,4843,"['눈', '말', '맘', '집', '편지']"
2011,11,79,그대이길 바래요 ,지아,그대이길 바래요,발라드,2011.09.09,8750,"['사랑', '말', '가슴속', '사람', '이별']"
2011,11,80,이유 같지 않은 이유 ,김경호,[나는 가수다] 경연11-1,록/메탈,2011.11.06,1484,"['이유', '말', '인사', '마지막', '얼굴']"
2011,11,81,두고두고,원더걸스,Wonder World,발라드,2011.11.07,3874,"['눈', '말', '맘', '사랑', '질']"
2011,11,82,Dear. Boy,원더걸스,Wonder World,발라드,2011.11.07,2246,"['얘기', '끝', '게', '일', '말']"
2011,11,83,가세요,가비엔제이,가세요,발라드,2011.11.18,1260,"['가세', '발', '추억', '사랑', '말']"
2011,11,84,어쩌다 마주친,레드애플,CODA,댄스,2011.11.11,1524,"['oh', '모습', '게', '눈', '전화']"
2011,11,85,Hotshot,브라운아이드걸스,Sixth Sense,댄스,2011.09.23,2189,"['la', '기분', 'boomboombi', '위스키', 'moly']"
2011,11,86,미워미워,우먼파워,미워미워,발라드,2011.11.09,213,"['말', '때', '사랑', '마음', '날']"
2011,11,87,사랑이라 쓰고 아픔이라 부른다,이영현,박근태 Black Label 3,발라드,2011.10.13,1906,"['눈물', 'oh', 'baby', '사랑', '앞']"
2011,11,88,Nu Shoes,원더걸스,Wonder World,댄스,2011.11.07,3313,"['nu', 'oh', 'dance', 'la', 'Tonight']"
2011,11,89,Be Quiet,김완선,Be Quiet,댄스,2011.10.25,3806,"['quiet', '멀리', '전', 'lookback', 'don']"
2011,11,90,Oh My Gosh,서인영,Brand New ELLY,댄스,2011.11.16,478,"['oh', 'gosh', '사랑', 'shake', '말로']"
2011,11,91,우리 결혼할까요? ,허니 패밀리,우리 결혼할까요,랩/힙합,2011.11.09,851,"['lady', '사랑', '해', 'baby', 'Baby']"
2011,11,92,Top Girl,지나,Top Girl,댄스,2011.08.23,9188,"['TOP', 'Boom', 'Girl', '최고', '기분']"
2011,11,93,우리 변한거잖아 ,클래지,우리 변한거잖아,일렉트로니카,2011.11.14,537,"['순간', 'understand', 'don', '마디', '이별']"
2011,11,94,비가 오는 날엔,비스트,비가 오는 날엔,발라드,2011.05.12,120612,"['날', '비', '반복', '기억', '밤']"
2011,11,95,In Heaven ,JYJ,IN HEAVEN,발라드,2011.09.15,12047,"['속', '거짓말', '사랑', '눈물', '기억']"
2011,11,96,Livin'La Vida Loca ,버스커 버스커,슈퍼스타K 3 Top11 Part 2,록/메탈,2011.10.10,3665,"['ll', 'life', 'crazy', 'brain', 'bullet']"
2011,11,97,오죽하면 이럴까 ,미스에스,Miss_Terious,발라드,2011.11.22,2739,"['눈물', '날', '말', '바보', '마음']"
2011,11,98,가슴으로 운다 ,디셈버,Love Harmony,발라드,2011.08.11,27045,"['사람', '사랑', '날', '말', '모습']"
2011,11,99,예쁘고 미웠다 ,SHY (손호영),U-TURN,발라드,2011.11.10,1028,"['Woo', '사랑', '술', '날', '생각']"
2011,11,100,어제보다 슬픈 오늘,김건모,自敍傳 (자서전) & Best,발라드,2011.09.27,46550,"['어제', '거울', '속', '슬픔', '모습']"
2011,12,1,서쪽 하늘,울랄라세션,슈퍼스타K 3 Top11 Part 5,발라드,2011.10.31,61482,"['날', '비', '오', '하늘', '사랑']"
2011,12,2,Cry Cry,티아라,Black Eyes,댄스,2011.11.11,24093,"['Uh', 'Ah', 'Cry', 'Break', 'boy']"
2011,12,3,Be My Baby,원더걸스,Wonder World,댄스,2011.11.07,36731,"['말', '날', '앞', '사랑', '마지막']"
2011,12,4,Trouble Maker,트러블메이커,Trouble Maker,댄스,2011.12.01,42173,"['Trouble', '이제', 'Maker', 'stop', '맘']"
2011,12,5,그리워 그리워,노을,그리움,발라드,2011.10.26,70751,"['안', '눈물']"
2011,12,6,서쪽 하늘,울랄라세션,슈퍼스타K 3 Top11 Part 5,발라드,2011.10.31,61482,"['날', '비', '오', '하늘', '사랑']"
2011,12,7,죽고 싶단 말 밖에,허각,죽고 싶단 말 밖에,발라드,2011.11.08,23144,"['삶', '말', '사랑']"
2011,12,8,비밀,아이유,Last Fantasy,발라드,2011.11.29,55052,"['마디', '걸음', '날개', '맘', '밤하늘']"
2011,12,9,서울사람들,버스커 버스커,서울사람들,록/메탈,2011.11.17,19228,"['밤', 'tonight', '사람', '서울', '아저씨']"
2011,12,10,그 남자 그 여자,포맨,그 남자 그 여자,발라드,2011.11.01,25466,"['술', '오늘', '생각', '헛소리', '혼자']"
2011,12,11,삼촌 ,아이유,Last Fantasy,댄스,2011.11.29,29792,"['삼촌', '츄리닝', '무릎', '얼굴', '개구쟁이']"
2011,12,12,The Boys,소녀시대 (GIRLS' GENERATION),The Boys The 3rd Album,댄스,2011.10.19,24534,"['겁', 'high', '세상', 'generation', 'feel']"
2011,12,13,막걸리나,버스커 버스커,슈퍼스타K 3 Top11 Part 5,록/메탈,2011.10.31,20492,"['막걸리', '오', 'magic', 'Ivory', '사랑']"
2011,12,14,잠자는 숲 속의 왕자 ,아이유,Last Fantasy,댄스,2011.11.29,23918,"['곳', '약속', '속', '꿈결', '눈']"
2011,12,15,그 노래를 틀때마다,허각,그 노래를 틀때마다,발라드,2011.12.09,17344,"['노래', '때', '틀', '추억', '가슴']"
2011,12,16,친구잖아,이승기,Tonight,발라드,2011.10.27,12088,"['말', '친구', '핑계', '사랑', '가슴']"
